id_consulta,id_paciente,id_medico,id_especialidade,data_hora,motivo_visita,status_consulta,sala_atendimento,valor_cobrado,nome_medico,cpf,data_nascimento,genero,endereco,telefone,email,plano_saude,nome_completo_medico,crm,nome_especialidade,tempo_medio_consulta_min
862,98,9,9,2025-10-24 15:00:00,Acompanhamento de depressão maior,Realizada,Sala 210,281.6,Fernanda Marques Lopes,806.479.322-66,2007-05-02,Feminino,"Rua Principal, 1514 - Mangabeira, João Pessoa/PB",(83) 98910-4868,fernanda.marque@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
988,98,9,9,2025-12-11 09:30:00,Transtorno de ansiedade e pânico,Cancelada,Sala 210,281.6,Fernanda Marques Lopes,806.479.322-66,2007-05-02,Feminino,"Rua Principal, 1514 - Mangabeira, João Pessoa/PB",(83) 98910-4868,fernanda.marque@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1526,120,9,9,2026-06-29 08:30:00,Acompanhamento de depressão maior,Realizada,Sala 210,281.6,Débora Rocha Gomes,460.619.175-49,1990-10-02,Feminino,"Rua Principal, 1520 - Manaíra, João Pessoa/PB",(83) 98945-8404,débora.rocha.go@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1615,120,9,9,2026-07-25 10:15:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,281.6,Débora Rocha Gomes,460.619.175-49,1990-10-02,Feminino,"Rua Principal, 1520 - Manaíra, João Pessoa/PB",(83) 98945-8404,débora.rocha.go@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1257,118,9,9,2026-03-24 08:30:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,288.0,Bruno Ribeiro Andrade,249.362.302-32,1973-04-04,Masculino,"Rua das Flores, 2033 - Tambaú, João Pessoa/PB",(83) 99233-3504,bruno.ribeiro.a@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
434,33,9,9,2025-06-03 17:30:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,Bruno Gomes Ferreira,409.726.926-93,2011-09-23,Masculino,"Rua dos Ipês, 434 - Torre, João Pessoa/PB",(83) 99083-1128,bruno.gomes.fer@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
790,33,9,9,2025-10-01 14:30:00,Acompanhamento de depressão maior,Realizada,Sala 210,288.0,Bruno Gomes Ferreira,409.726.926-93,2011-09-23,Masculino,"Rua dos Ipês, 434 - Torre, João Pessoa/PB",(83) 99083-1128,bruno.gomes.fer@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
24,77,9,9,2025-01-09 08:15:00,Acompanhamento de depressão maior,Realizada,Sala 210,262.4,Felipe Lima Costa,626.944.101-94,1969-07-28,Masculino,"Rua Bancários, 232 - Centro, João Pessoa/PB",(83) 99780-9889,felipe.lima.cos@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
549,77,9,9,2025-07-10 16:00:00,Avaliação de déficit de atenção,Realizada,Sala 210,262.4,Felipe Lima Costa,626.944.101-94,1969-07-28,Masculino,"Rua Bancários, 232 - Centro, João Pessoa/PB",(83) 99780-9889,felipe.lima.cos@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1660,79,9,9,2026-08-10 11:30:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,281.6,João Rocha Barbosa,418.664.114-80,1985-12-06,Masculino,"Rua Principal, 1900 - Bessa, João Pessoa/PB",(83) 98835-2527,joão.rocha.barb@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
34,48,9,9,2025-01-13 12:00:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,281.6,Ana Fernandes Pereira,920.575.783-77,1970-08-05,Feminino,"Rua Epitácio Pessoa, 2077 - Centro, João Pessoa/PB",(83) 99144-6198,ana.fernandes.p@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
859,99,9,9,2025-10-23 12:15:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,288.0,Ana Martins Lima,943.565.193-94,1979-02-28,Feminino,"Rua dos Ipês, 1007 - Manaíra, João Pessoa/PB",(83) 98434-1349,ana.martins.lim@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
372,66,9,9,2025-05-13 15:45:00,Insônia persistente e estresse,Não Compareceu,Sala 210,281.6,Rafael Andrade Lopes,878.637.711-46,1990-12-19,Masculino,"Rua das Flores, 1488 - Altiplano, João Pessoa/PB",(83) 98205-4180,rafael.andrade.@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
666,111,9,9,2025-08-22 16:15:00,Insônia persistente e estresse,Realizada,Sala 210,288.0,Fernando Alves Martins,261.478.419-51,2008-08-11,Masculino,"Rua das Flores, 654 - Manaíra, João Pessoa/PB",(83) 99590-2391,fernando.alves.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
897,111,9,9,2025-11-07 13:45:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,288.0,Fernando Alves Martins,261.478.419-51,2008-08-11,Masculino,"Rua das Flores, 654 - Manaíra, João Pessoa/PB",(83) 99590-2391,fernando.alves.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
871,114,9,9,2025-10-29 17:45:00,Avaliação de déficit de atenção,Realizada,Sala 210,262.4,Gabriel Moreira Lima,107.609.864-65,1992-06-04,Masculino,"Rua Epitácio Pessoa, 952 - Bancários, João Pessoa/PB",(83) 98359-3116,gabriel.moreira@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1061,40,9,9,2026-01-07 09:30:00,Avaliação de déficit de atenção,Realizada,Sala 210,281.6,João Dias Alves,985.171.891-45,2006-06-09,Masculino,"Rua Esperança, 2206 - Bancários, João Pessoa/PB",(83) 98719-9346,joão.dias.alves@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1678,40,9,9,2026-08-17 12:30:00,Avaliação de déficit de atenção,Realizada,Sala 210,281.6,João Dias Alves,985.171.891-45,2006-06-09,Masculino,"Rua Esperança, 2206 - Bancários, João Pessoa/PB",(83) 98719-9346,joão.dias.alves@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
80,45,9,9,2025-01-28 12:30:00,Avaliação de déficit de atenção,Cancelada,Sala 210,288.0,Débora Almeida Almeida,912.915.853-31,1982-09-16,Feminino,"Rua Epitácio Pessoa, 1382 - Altiplano, João Pessoa/PB",(83) 99349-2389,débora.almeida.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
573,45,9,9,2025-07-21 11:00:00,Acompanhamento de depressão maior,Realizada,Sala 210,288.0,Débora Almeida Almeida,912.915.853-31,1982-09-16,Feminino,"Rua Epitácio Pessoa, 1382 - Altiplano, João Pessoa/PB",(83) 99349-2389,débora.almeida.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1074,86,9,9,2026-01-10 11:00:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,André Rocha Dias,192.544.200-91,1991-04-24,Masculino,"Rua das Flores, 1236 - Centro, João Pessoa/PB",(83) 99441-2646,andré.rocha.dia@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
252,109,9,9,2025-04-02 13:00:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,Mateus Ribeiro Machado,385.687.331-64,2002-02-25,Masculino,"Rua Esperança, 1105 - Jaguaribe, João Pessoa/PB",(83) 99730-1430,mateus.ribeiro.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
955,109,9,9,2025-11-29 17:45:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,288.0,Mateus Ribeiro Machado,385.687.331-64,2002-02-25,Masculino,"Rua Esperança, 1105 - Jaguaribe, João Pessoa/PB",(83) 99730-1430,mateus.ribeiro.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1270,109,9,9,2026-03-28 09:15:00,Acompanhamento de depressão maior,Realizada,Sala 210,288.0,Mateus Ribeiro Machado,385.687.331-64,2002-02-25,Masculino,"Rua Esperança, 1105 - Jaguaribe, João Pessoa/PB",(83) 99730-1430,mateus.ribeiro.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1670,109,9,9,2026-08-13 17:45:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,Mateus Ribeiro Machado,385.687.331-64,2002-02-25,Masculino,"Rua Esperança, 1105 - Jaguaribe, João Pessoa/PB",(83) 99730-1430,mateus.ribeiro.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
47,47,9,9,2025-01-17 17:30:00,Insônia persistente e estresse,Realizada,Sala 210,288.0,Leonardo Lopes Martins,804.105.868-23,1986-03-21,Masculino,"Rua das Flores, 2131 - Bessa, João Pessoa/PB",(83) 99594-7965,leonardo.lopes.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
647,47,9,9,2025-08-15 13:00:00,Acompanhamento de depressão maior,Realizada,Sala 210,288.0,Leonardo Lopes Martins,804.105.868-23,1986-03-21,Masculino,"Rua das Flores, 2131 - Bessa, João Pessoa/PB",(83) 99594-7965,leonardo.lopes.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1426,47,9,9,2026-05-25 11:15:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,Leonardo Lopes Martins,804.105.868-23,1986-03-21,Masculino,"Rua das Flores, 2131 - Bessa, João Pessoa/PB",(83) 99594-7965,leonardo.lopes.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
562,32,9,9,2025-07-16 12:15:00,Insônia persistente e estresse,Não Compareceu,Sala 210,288.0,Daniela Coutinho Lins,202.175.650-37,2013-10-19,Feminino,"Rua dos Ipês, 291 - Cabo Branco, João Pessoa/PB",(83) 99036-5345,daniela.coutinh@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
124,34,9,9,2025-02-12 17:45:00,Insônia persistente e estresse,Realizada,Sala 210,320.0,Diego Souza Mendes,259.378.388-87,1968-12-18,Masculino,"Rua Esperança, 1091 - Bessa, João Pessoa/PB",(83) 98431-6617,diego.souza.men@email.com,Particular,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
544,18,9,9,2025-07-09 17:45:00,Acompanhamento de depressão maior,Realizada,Sala 210,281.6,Clarice Lispector Cunha,993.721.533-37,1976-05-17,Feminino,"Rua Esperança, 1286 - Bessa, João Pessoa/PB",(83) 99902-9835,clarice.lispect@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1458,18,9,9,2026-06-05 15:45:00,Acompanhamento de depressão maior,Realizada,Sala 210,281.6,Clarice Lispector Cunha,993.721.533-37,1976-05-17,Feminino,"Rua Esperança, 1286 - Bessa, João Pessoa/PB",(83) 99902-9835,clarice.lispect@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1455,17,9,9,2026-06-04 17:45:00,Acompanhamento de depressão maior,Realizada,Sala 210,288.0,Marcos Vinicius Sales,935.170.878-78,1965-12-16,Masculino,"Rua Esperança, 1956 - Cabo Branco, João Pessoa/PB",(83) 99568-3060,marcos.vinicius@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
292,76,9,9,2025-04-15 13:30:00,Acompanhamento de depressão maior,Realizada,Sala 210,262.4,Carolina Costa Costa,521.810.607-46,1968-03-11,Feminino,"Rua Principal, 1872 - Torre, João Pessoa/PB",(83) 99356-7561,carolina.costa.@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
880,76,9,9,2025-10-31 16:45:00,Avaliação de déficit de atenção,Realizada,Sala 210,262.4,Carolina Costa Costa,521.810.607-46,1968-03-11,Feminino,"Rua Principal, 1872 - Torre, João Pessoa/PB",(83) 99356-7561,carolina.costa.@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
729,20,9,9,2025-09-12 11:15:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,288.0,Luciana Guedes Nogueira,335.702.325-10,1957-10-18,Feminino,"Rua Principal, 138 - Bessa, João Pessoa/PB",(83) 98145-1964,luciana.guedes.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
865,20,9,9,2025-10-27 14:15:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,Luciana Guedes Nogueira,335.702.325-10,1957-10-18,Feminino,"Rua Principal, 138 - Bessa, João Pessoa/PB",(83) 98145-1964,luciana.guedes.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
226,115,9,9,2025-03-24 14:30:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,272.0,Juliana Martins Machado,570.179.982-50,1960-07-01,Feminino,"Rua Bancários, 1720 - Jaguaribe, João Pessoa/PB",(83) 99179-8033,juliana.martins@email.com,SulAmérica,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
577,115,9,9,2025-07-22 13:45:00,Avaliação de déficit de atenção,Realizada,Sala 210,272.0,Juliana Martins Machado,570.179.982-50,1960-07-01,Feminino,"Rua Bancários, 1720 - Jaguaribe, João Pessoa/PB",(83) 99179-8033,juliana.martins@email.com,SulAmérica,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1404,115,9,9,2026-05-18 16:15:00,Transtorno de ansiedade e pânico,Não Compareceu,Sala 210,272.0,Juliana Martins Machado,570.179.982-50,1960-07-01,Feminino,"Rua Bancários, 1720 - Jaguaribe, João Pessoa/PB",(83) 99179-8033,juliana.martins@email.com,SulAmérica,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1460,108,9,9,2026-06-06 13:00:00,Insônia persistente e estresse,Realizada,Sala 210,262.4,Fernanda Carvalho Ribeiro,394.714.419-55,2009-12-02,Feminino,"Rua das Flores, 1985 - Bessa, João Pessoa/PB",(83) 98212-9313,fernanda.carval@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
520,62,9,9,2025-07-01 11:45:00,Insônia persistente e estresse,Realizada,Sala 210,288.0,Aline Silva Lopes,317.463.916-43,1996-03-16,Feminino,"Rua Esperança, 1141 - Jaguaribe, João Pessoa/PB",(83) 98697-5581,aline.silva.lop@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1570,62,9,9,2026-07-13 12:30:00,Insônia persistente e estresse,Realizada,Sala 210,288.0,Aline Silva Lopes,317.463.916-43,1996-03-16,Feminino,"Rua Esperança, 1141 - Jaguaribe, João Pessoa/PB",(83) 98697-5581,aline.silva.lop@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1135,54,9,9,2026-01-31 12:30:00,Avaliação de déficit de atenção,Realizada,Sala 210,320.0,Leonardo Vieira Vieira,538.238.987-69,1958-02-21,Masculino,"Rua Bancários, 1350 - Altiplano, João Pessoa/PB",(83) 98372-1823,leonardo.vieira@email.com,Particular,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
68,52,9,9,2025-01-24 08:00:00,Acompanhamento de depressão maior,Não Compareceu,Sala 210,262.4,Bruno Gomes Moreira,865.852.659-87,2004-07-18,Masculino,"Rua das Flores, 1127 - Centro, João Pessoa/PB",(83) 99838-4613,bruno.gomes.mor@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
187,52,9,9,2025-03-10 12:30:00,Avaliação de déficit de atenção,Realizada,Sala 210,262.4,Bruno Gomes Moreira,865.852.659-87,2004-07-18,Masculino,"Rua das Flores, 1127 - Centro, João Pessoa/PB",(83) 99838-4613,bruno.gomes.mor@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
537,58,9,9,2025-07-08 10:15:00,Insônia persistente e estresse,Realizada,Sala 210,288.0,Thiago Vieira Dias,303.177.706-98,2003-07-23,Masculino,"Rua Esperança, 1245 - Tambaú, João Pessoa/PB",(83) 99701-4978,thiago.vieira.d@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
712,58,9,9,2025-09-09 09:15:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,Thiago Vieira Dias,303.177.706-98,2003-07-23,Masculino,"Rua Esperança, 1245 - Tambaú, João Pessoa/PB",(83) 99701-4978,thiago.vieira.d@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
304,93,9,9,2025-04-19 10:30:00,Insônia persistente e estresse,Realizada,Sala 210,262.4,Camila Alves Rodrigues,379.950.268-42,2001-09-17,Feminino,"Rua Esperança, 1397 - Altiplano, João Pessoa/PB",(83) 99871-8894,camila.alves.ro@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
910,93,9,9,2025-11-12 12:45:00,Acompanhamento de depressão maior,Realizada,Sala 210,262.4,Camila Alves Rodrigues,379.950.268-42,2001-09-17,Feminino,"Rua Esperança, 1397 - Altiplano, João Pessoa/PB",(83) 99871-8894,camila.alves.ro@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
250,3,9,9,2025-04-01 15:00:00,Insônia persistente e estresse,Realizada,Sala 210,262.4,Lucas Pereira Ramos,703.384.928-10,2008-04-15,Masculino,"Rua dos Ipês, 1148 - Bancários, João Pessoa/PB",(83) 99554-3615,lucas.pereira.r@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
764,3,9,9,2025-09-24 13:00:00,Avaliação de déficit de atenção,Realizada,Sala 210,262.4,Lucas Pereira Ramos,703.384.928-10,2008-04-15,Masculino,"Rua dos Ipês, 1148 - Bancários, João Pessoa/PB",(83) 99554-3615,lucas.pereira.r@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
835,7,9,9,2025-10-16 09:00:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,Gabriel Martins Ferreira,473.266.479-55,2013-11-27,Masculino,"Rua Epitácio Pessoa, 710 - Tambaú, João Pessoa/PB",(83) 98429-5374,gabriel.martins@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1618,6,9,9,2026-07-27 14:15:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,288.0,Juliana Barbosa Dias,146.777.333-47,1979-12-03,Feminino,"Rua Bancários, 1148 - Tambaú, João Pessoa/PB",(83) 98163-4814,juliana.barbosa@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
169,103,9,9,2025-03-03 10:30:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,Eduarda Pereira Barbosa,987.774.633-48,1960-12-26,Feminino,"Rua Bancários, 1655 - Manaíra, João Pessoa/PB",(83) 98938-1510,eduarda.pereira@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1595,103,9,9,2026-07-20 09:45:00,Insônia persistente e estresse,Realizada,Sala 210,288.0,Eduarda Pereira Barbosa,987.774.633-48,1960-12-26,Feminino,"Rua Bancários, 1655 - Manaíra, João Pessoa/PB",(83) 98938-1510,eduarda.pereira@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1001,42,9,9,2025-12-17 11:15:00,Avaliação de déficit de atenção,Realizada,Sala 210,281.6,Leonardo Mendes Vieira,825.546.101-76,1979-05-02,Masculino,"Rua dos Ipês, 1776 - Bessa, João Pessoa/PB",(83) 99895-9821,leonardo.mendes@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1582,42,9,9,2026-07-16 16:15:00,Avaliação de déficit de atenção,Realizada,Sala 210,281.6,Leonardo Mendes Vieira,825.546.101-76,1979-05-02,Masculino,"Rua dos Ipês, 1776 - Bessa, João Pessoa/PB",(83) 99895-9821,leonardo.mendes@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
344,43,9,9,2025-05-02 17:45:00,Acompanhamento de depressão maior,Realizada,Sala 210,288.0,Felipe Barbosa Costa,619.416.782-62,1970-12-10,Masculino,"Rua Epitácio Pessoa, 531 - Altiplano, João Pessoa/PB",(83) 98668-7592,felipe.barbosa.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1384,85,9,9,2026-05-12 16:45:00,Insônia persistente e estresse,Realizada,Sala 210,288.0,Isabela Nascimento Martins,790.979.646-58,1965-06-28,Feminino,"Rua Epitácio Pessoa, 157 - Centro, João Pessoa/PB",(83) 99954-6188,isabela.nascime@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
78,44,9,9,2025-01-27 13:30:00,Insônia persistente e estresse,Realizada,Sala 210,320.0,Rodrigo Dias Martins,408.515.661-10,1977-10-19,Masculino,"Rua Bancários, 2385 - Bessa, João Pessoa/PB",(83) 98622-5700,rodrigo.dias.ma@email.com,Particular,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
178,29,9,9,2025-03-06 12:15:00,Avaliação de déficit de atenção,Realizada,Sala 210,272.0,Vinicius Albuquerque Luz,182.971.290-18,1975-01-17,Masculino,"Rua Bancários, 501 - Bessa, João Pessoa/PB",(83) 99218-2113,vinicius.albuqu@email.com,SulAmérica,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
379,119,9,9,2025-05-15 09:30:00,Acompanhamento de depressão maior,Realizada,Sala 210,320.0,Helena Moreira Vieira,758.750.739-51,2012-11-19,Feminino,"Rua Bancários, 289 - Cabo Branco, João Pessoa/PB",(83) 99769-6179,helena.moreira.@email.com,Particular,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1158,14,9,9,2026-02-10 12:00:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,Patrícia Cunha Freitas,839.996.836-43,1975-08-01,Feminino,"Rua Epitácio Pessoa, 445 - Cabo Branco, João Pessoa/PB",(83) 99990-9201,patrícia.cunha.@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1540,71,9,9,2026-07-02 11:15:00,Insônia persistente e estresse,Realizada,Sala 210,262.4,André Ferreira Fernandes,518.561.805-86,1964-03-01,Masculino,"Rua das Flores, 1190 - Manaíra, João Pessoa/PB",(83) 98962-5771,andré.ferreira.@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
418,113,9,9,2025-05-27 14:30:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,320.0,Thiago Dias Dias,415.146.325-60,2017-09-22,Masculino,"Rua das Flores, 1244 - Manaíra, João Pessoa/PB",(83) 99227-1897,thiago.dias.dia@email.com,Particular,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
922,113,9,9,2025-11-17 12:15:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,320.0,Thiago Dias Dias,415.146.325-60,2017-09-22,Masculino,"Rua das Flores, 1244 - Manaíra, João Pessoa/PB",(83) 99227-1897,thiago.dias.dia@email.com,Particular,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
495,25,9,9,2025-06-24 15:15:00,Acompanhamento de depressão maior,Realizada,Sala 210,281.6,Wagner Mendonça Filho,982.976.663-22,1964-08-26,Masculino,"Rua Principal, 978 - Manaíra, João Pessoa/PB",(83) 98103-9856,wagner.mendonça@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
611,25,9,9,2025-08-02 14:30:00,Insônia persistente e estresse,Realizada,Sala 210,281.6,Wagner Mendonça Filho,982.976.663-22,1964-08-26,Masculino,"Rua Principal, 978 - Manaíra, João Pessoa/PB",(83) 98103-9856,wagner.mendonça@email.com,Bradesco Saúde,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
521,95,9,9,2025-07-01 11:15:00,Avaliação de déficit de atenção,Cancelada,Sala 210,262.4,Marcelo Ribeiro Dias,942.753.480-23,1988-10-13,Masculino,"Rua Principal, 2309 - Centro, João Pessoa/PB",(83) 99382-4830,marcelo.ribeiro@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
527,95,9,9,2025-07-03 11:15:00,Acompanhamento de depressão maior,Realizada,Sala 210,262.4,Marcelo Ribeiro Dias,942.753.480-23,1988-10-13,Masculino,"Rua Principal, 2309 - Centro, João Pessoa/PB",(83) 99382-4830,marcelo.ribeiro@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
704,95,9,9,2025-09-05 16:30:00,Acompanhamento de depressão maior,Realizada,Sala 210,262.4,Marcelo Ribeiro Dias,942.753.480-23,1988-10-13,Masculino,"Rua Principal, 2309 - Centro, João Pessoa/PB",(83) 99382-4830,marcelo.ribeiro@email.com,Amil,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1157,8,9,9,2026-02-10 12:00:00,Transtorno de ansiedade e pânico,Não Compareceu,Sala 210,320.0,Beatriz Nogueira Mendes,488.376.755-98,1986-03-15,Feminino,"Rua Principal, 948 - Mangabeira, João Pessoa/PB",(83) 99140-4598,beatriz.nogueir@email.com,Particular,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
1636,89,9,9,2026-08-03 10:30:00,Insônia persistente e estresse,Realizada,Sala 210,320.0,Marcelo Mendes Gomes,453.701.406-91,1975-02-15,Masculino,"Rua Bancários, 1247 - Altiplano, João Pessoa/PB",(83) 99970-7951,marcelo.mendes.@email.com,Particular,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
695,88,9,9,2025-09-02 10:45:00,Avaliação de déficit de atenção,Realizada,Sala 210,272.0,Carlos Oliveira Barbosa,346.609.697-28,2003-10-22,Masculino,"Rua Bancários, 1055 - Altiplano, João Pessoa/PB",(83) 98475-8555,carlos.oliveira@email.com,SulAmérica,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
100,110,9,9,2025-02-04 15:00:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,Carlos Lima Nascimento,106.285.990-28,1994-06-12,Masculino,"Rua das Flores, 135 - Tambaú, João Pessoa/PB",(83) 99159-7566,carlos.lima.nas@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
738,110,9,9,2025-09-16 17:15:00,Transtorno de ansiedade e pânico,Realizada,Sala 210,288.0,Carlos Lima Nascimento,106.285.990-28,1994-06-12,Masculino,"Rua das Flores, 135 - Tambaú, João Pessoa/PB",(83) 99159-7566,carlos.lima.nas@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
106,23,9,9,2025-02-06 14:15:00,Insônia persistente e estresse,Realizada,Sala 210,288.0,Henrique Fagundes Moura,846.155.789-93,2007-08-28,Masculino,"Rua Bancários, 1399 - Manaíra, João Pessoa/PB",(83) 99323-2612,henrique.fagund@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
166,23,9,9,2025-03-01 10:30:00,Avaliação de déficit de atenção,Realizada,Sala 210,288.0,Henrique Fagundes Moura,846.155.789-93,2007-08-28,Masculino,"Rua Bancários, 1399 - Manaíra, João Pessoa/PB",(83) 99323-2612,henrique.fagund@email.com,Unimed,Dr. Leonardo Barros Pinto,5432/PB,Psiquiatria,50
